MODELYEAR,MAKE,MODEL,VEHICLECLASS,ENGINESIZE,CYLINDERS,TRANSMISSION,FUELTYPE,FUELCONSUMPTION_CITY,FUELCONSUMPTION_HWY,FUELCONSUMPTION_COMB,FUELCONSUMPTION_COMB_MPG,CO2EMISSIONS
2014,MERCEDES_BENZ,E_550_4MATIC,MID_SIZE,4.7,8,AS7,Z,13.6,9.1,11.6,24,267
2014,MERCEDES_BENZ,E_550_CABRIOLET,SUBCOMPACT,4.7,8,AS7,Z,13.7,9.3,11.7,24,269
2014,MERCEDES_BENZ,E_550_COUPE,SUBCOMPACT,4.7,8,AS7,Z,13.4,8.9,11.4,25,262
2014,MERCEDES_BENZ,E_63_AMG_4MATIC,MID_SIZE,5.5,8,AS7,Z,15,10.3,12.9,22,297
2014,MERCEDES_BENZ,E_63_AMG_4MATIC_WAGON,STATION_WAGON_MID_SIZE,5.5,8,AS7,Z,15.5,11,13.5,21,310
2014,MERCEDES_BENZ,E_63_AMG_S_4MATIC,MID_SIZE,5.5,8,AS7,Z,15,10.3,12.9,22,297
2014,MERCEDES_BENZ,E_63_AMG_S_4MATIC_WAGON,STATION_WAGON_MID_SIZE,5.5,8,AS7,Z,15.5,11,13.5,21,310
2014,MERCEDES_BENZ,G_550,SUV_STANDARD,5.5,8,AS7,Z,20,15.9,18.2,16,419
2014,MERCEDES_BENZ,G_63_AMG,SUV_STANDARD,5.5,8,AS7,Z,19.4,15.7,17.7,16,407
2014,MERCEDES_BENZ,GL_350_BLUETEC_4MATIC,SUV_STANDARD,3,6,AS7,D,13.4,10.2,12,24,324
2014,MERCEDES_BENZ,GL_450_4MATIC,SUV_STANDARD,4.7,8,AS7,Z,17.1,12.8,15.2,19,350
2014,MERCEDES_BENZ,GL_550_4MATIC,SUV_STANDARD,4.7,8,AS7,Z,17.6,13.1,15.6,18,359
2014,MERCEDES_BENZ,GL_63_AMG,SUV_STANDARD,5.5,8,AS7,Z,17.7,13.4,15.8,18,363
2014,MERCEDES_BENZ,GLK_250_BLUETEC_4MATIC,SUV_SMALL,2.1,4,AS7,D,9.6,7.1,8.5,33,230
2014,MERCEDES_BENZ,GLK_350_4MATIC,SUV_SMALL,3.5,6,AS7,Z,12.6,9.6,11.3,25,260
2014,MERCEDES_BENZ,ML_350_4MATIC_FFV,SUV_STANDARD,3.5,6,AS7,Z,13.4,10.5,12.1,23,278
2014,MERCEDES_BENZ,ML_350_4MATIC_FFV,SUV_STANDARD,3.5,6,AS7,E,17.8,13.8,16,18,256
2014,MERCEDES_BENZ,ML_350_BLUETEC_4MATIC,SUV_STANDARD,3,6,AS7,D,11.8,8.5,10.3,27,278
2014,MERCEDES_BENZ,ML_550_4MATIC,SUV_STANDARD,4.7,8,AS7,Z,16.2,11.8,14.2,20,327
2014,MERCEDES_BENZ,ML_63_AMG_4MATIC,SUV_STANDARD,5.5,8,AS7,Z,17.2,13.5,15.5,18,356
2014,MERCEDES_BENZ,S_550_4MATIC_LWB,FULL_SIZE,4.7,8,AS7,Z,14.3,9.5,12.1,23,278
2014,MERCEDES_BENZ,S_550_4MATIC_SWB,FULL_SIZE,4.7,8,AS7,Z,14.2,9.4,12,24,276
2014,MERCEDES_BENZ,S_63_AMG_4MATIC,FULL_SIZE,5.5,8,AS7,Z,15.6,10.3,13.2,21,304
2014,MERCEDES_BENZ,SL_550,TWO_SEATER,4.7,8,AS7,Z,13.4,9.6,11.7,24,269
2014,MERCEDES_BENZ,SL_63_AMG,TWO_SEATER,5.5,8,AS7,Z,14.8,10.2,12.7,22,292
2014,MERCEDES_BENZ,SL_65_AMG,TWO_SEATER,6,8,AS7,Z,16.7,11.2,14.2,20,327
2014,MERCEDES_BENZ,SLK_250,TWO_SEATER,1.8,4,AS7,Z,10.3,7.2,8.9,32,205
2014,MERCEDES_BENZ,SLK_250,TWO_SEATER,1.8,4,M6,Z,10.4,7.3,9,31,207
2014,MERCEDES_BENZ,SLK_350,TWO_SEATER,3.5,6,AS7,Z,11.1,8.1,9.8,29,225
2014,MERCEDES_BENZ,SLK_55_AMG,TWO_SEATER,5.5,8,AS7,Z,12.3,8.7,10.7,26,246
2014,MERCEDES_BENZ,SLS_AMG_BLACK_SERIES_COUPE,TWO_SEATER,6.2,8,AS7,Z,18.7,13.9,16.5,17,380
2014,MERCEDES_BENZ,SLS_AMG_GT_COUPE,TWO_SEATER,6.2,8,AS7,Z,18.2,12.6,15.7,18,361
2014,MERCEDES_BENZ,SLS_AMG_ROADSTER,TWO_SEATER,6.2,8,AS7,Z,18.2,12.6,15.7,18,361
2014,MINI,COOPER_CLUBMAN,SUBCOMPACT,1.6,4,A6,Z,8.7,6.6,7.8,36,179
2014,MINI,COOPER_CLUBMAN,SUBCOMPACT,1.6,4,M6,Z,8.6,6.8,7.8,36,179
2014,MINI,COOPER_CONVERTIBLE,MINICOMPACT,1.6,4,A6,Z,8.7,6.6,7.8,36,179
2014,MINI,COOPER_CONVERTIBLE,MINICOMPACT,1.6,4,M6,Z,8.6,6.8,7.8,36,179
2014,MINI,COOPER_COUNTRYMAN,COMPACT,1.6,4,A6,Z,9.4,7.9,8.7,32,200
2014,MINI,COOPER_COUNTRYMAN,COMPACT,1.6,4,M6,Z,8.6,6.8,7.8,36,179
2014,MINI,COOPER_COUPE,TWO_SEATER,1.6,4,A6,Z,8.5,6.6,7.6,37,175
2014,MINI,COOPER_COUPE,TWO_SEATER,1.6,4,M6,Z,8,6.4,7.3,39,168
2014,MINI,COOPER_PACEMAN,COMPACT,1.6,4,A6,Z,9.4,7.9,8.7,32,200
2014,MINI,COOPER_PACEMAN,COMPACT,1.6,4,M6,Z,8.6,6.8,7.8,36,179
2014,MINI,COOPER_ROADSTER,TWO_SEATER,1.6,4,A6,Z,8.7,6.6,7.8,36,179
2014,MINI,COOPER_ROADSTER,TWO_SEATER,1.6,4,M6,Z,8.6,6.8,7.8,36,179
2014,MINI,COOPER_S_CLUBMAN,SUBCOMPACT,1.6,4,A6,Z,9.3,7,8.3,34,191
2014,MINI,COOPER_S_CLUBMAN,SUBCOMPACT,1.6,4,M6,Z,9.1,6.7,8,35,184
2014,MINI,COOPER_S_CONVERTIBLE,MINICOMPACT,1.6,4,A6,Z,9.3,7,8.3,34,191
2014,MINI,COOPER_S_CONVERTIBLE,MINICOMPACT,1.6,4,M6,Z,9.1,6.7,8,35,184
2014,MINI,COOPER_S_COUNTRYMAN_ALL4,COMPACT,1.6,4,A6,Z,10,7.8,9,31,207
2014,MINI,COOPER_S_COUNTRYMAN_ALL4,COMPACT,1.6,4,M6,Z,9.3,7.5,8.5,33,196
2014,MINI,COOPER_S_COUPE,TWO_SEATER,1.6,4,A6,Z,9.3,7,8.3,34,191
2014,MINI,COOPER_S_COUPE,TWO_SEATER,1.6,4,M6,Z,9.1,6.7,8,35,184
2014,MINI,COOPER_S_PACEMAN_ALL4,COMPACT,1.6,4,A6,Z,10,7.8,9,31,207
2014,MINI,COOPER_S_PACEMAN_ALL4,COMPACT,1.6,4,M6,Z,9.3,7.5,8.5,33,196
2014,MINI,COOPER_S_ROADSTER,TWO_SEATER,1.6,4,A6,Z,9.3,7,8.3,34,191
2014,MINI,COOPER_S_ROADSTER,TWO_SEATER,1.6,4,M6,Z,9.1,6.7,8,35,184
2014,MINI,JOHN_COOPER_WORKS_CLUBMAN,SUBCOMPACT,1.6,4,A6,Z,9.3,7,8.3,34,191
2014,MINI,JOHN_COOPER_WORKS_CLUBMAN,SUBCOMPACT,1.6,4,M6,Z,9.1,6.7,8,35,184
2014,MINI,JOHN_COOPER_WORKS_CONVERTIBLE,MINICOMPACT,1.6,4,A6,Z,9.3,7,8.3,34,191
2014,MINI,JOHN_COOPER_WORKS_CONVERTIBLE,MINICOMPACT,1.6,4,M6,Z,9.1,6.7,8,35,184
2014,MINI,JOHN_COOPER_WORKS_COUNTRYMAN_ALL4,COMPACT,1.6,4,A6,Z,10,7.8,9,31,207
2014,MINI,JOHN_COOPER_WORKS_COUNTRYMAN_ALL4,COMPACT,1.6,4,M6,Z,9.3,7.5,8.5,33,196
2014,MINI,JOHN_COOPER_WORKS_COUPE,TWO_SEATER,1.6,4,A6,Z,9.3,7,8.3,34,191
2014,MINI,JOHN_COOPER_WORKS_COUPE,TWO_SEATER,1.6,4,M6,Z,9.1,6.7,8,35,184
2014,MINI,JOHN_COOPER_WORKS_PACEMAN_ALL4,COMPACT,1.6,4,A6,Z,10,7.8,9,31,207
2014,MINI,JOHN_COOPER_WORKS_PACEMAN_ALL4,COMPACT,1.6,4,M6,Z,9.3,7.5,8.5,33,196
2014,MINI,JOHN_COOPER_WORKS_ROADSTER,TWO_SEATER,1.6,4,A6,Z,9.3,7,8.3,34,191
2014,MINI,JOHN_COOPER_WORKS_ROADSTER,TWO_SEATER,1.6,4,M6,Z,9.1,6.7,8,35,184
2014,MITSUBISHI,LANCER,COMPACT,2,4,AV6,X,9.2,7,8.2,34,189
2014,MITSUBISHI,LANCER,COMPACT,2,4,M5,X,9.6,6.8,8.3,34,191
2014,MITSUBISHI,LANCER_AWD,COMPACT,2.4,4,AV6,X,10.5,8.2,9.5,30,218
2014,MITSUBISHI,LANCER_EVOLUTION,COMPACT,2,4,AM6,Z,14.2,10.5,12.5,23,288
2014,MITSUBISHI,LANCER_EVOLUTION,COMPACT,2,4,M5,Z,14,10.3,12.3,23,283
2014,MITSUBISHI,LANCER_RALLIART,COMPACT,2,4,AM6,Z,13.4,9.4,11.6,24,267
2014,MITSUBISHI,LANCER_SPORTBACK,STATION_WAGON_SMALL,2,4,AV6,X,9.6,7.3,8.6,33,198
2014,MITSUBISHI,LANCER_SPORTBACK,STATION_WAGON_SMALL,2,4,M5,X,9.8,7.1,8.6,33,198
2014,MITSUBISHI,MIRAGE,COMPACT,1.2,3,AV,X,6.4,5.4,6,47,138
2014,MITSUBISHI,MIRAGE,COMPACT,1.2,3,M5,X,7,5.6,6.4,44,147
2014,MITSUBISHI,OUTLANDER,SUV_SMALL,2.4,4,AV6,X,9.5,7.5,8.6,33,198
2014,MITSUBISHI,OUTLANDER_4WD,SUV_SMALL,2.4,4,AV6,X,9.9,8.1,9.1,31,209
2014,MITSUBISHI,OUTLANDER_4WD,SUV_SMALL,3,6,AS6,Z,11.5,8.5,10.2,28,235
2014,MITSUBISHI,RVR,SUV_SMALL,2,4,AV6,X,9.6,7.6,8.7,32,200
2014,MITSUBISHI,RVR,SUV_SMALL,2,4,M5,X,9.9,7.5,8.8,32,202
2014,MITSUBISHI,RVR_4WD,SUV_SMALL,2,4,AV6,X,9.8,8,9,31,207
2014,NISSAN,370Z,TWO_SEATER,3.7,6,AS7,Z,12.6,9.1,11,26,253
2014,NISSAN,370Z,TWO_SEATER,3.7,6,M6,Z,13.3,9.3,11.5,25,264
2014,NISSAN,370Z_ROADSTER,TWO_SEATER,3.7,6,AS7,Z,13,9.5,11.4,25,262
2014,NISSAN,370Z_ROADSTER,TWO_SEATER,3.7,6,M6,Z,13.5,9.6,11.7,24,269
2014,NISSAN,ALTIMA,MID_SIZE,2.5,4,AV,X,8.7,6.2,7.6,37,175
2014,NISSAN,ALTIMA,MID_SIZE,3.5,6,AV,X,10.8,7.4,9.3,30,214
2014,NISSAN,ARMADA_4WD,SUV_STANDARD,5.6,8,A5,X,19.1,13.4,16.5,17,380
2014,NISSAN,FRONTIER,PICKUP_TRUCK_SMALL,2.5,4,A5,X,13.7,10.6,12.3,23,283
2014,NISSAN,FRONTIER,PICKUP_TRUCK_SMALL,2.5,4,M5,X,12.2,10.2,11.3,25,260
2014,NISSAN,FRONTIER,PICKUP_TRUCK_SMALL,4,6,A5,X,14.7,10.2,12.7,22,292
2014,NISSAN,FRONTIER_4WD,PICKUP_TRUCK_SMALL,4,6,A5,X,15.7,11.2,13.7,21,315
2014,NISSAN,FRONTIER_4WD,PICKUP_TRUCK_SMALL,4,6,M6,X,14.8,11,13.1,22,301
2014,NISSAN,GT_R,SUBCOMPACT,3.8,6,AM6,Z,14.5,10.9,12.9,22,297
2014,NISSAN,JUKE,STATION_WAGON_SMALL,1.6,4,AV,Z,8.7,7.3,8.1,35,186
2014,NISSAN,JUKE,STATION_WAGON_SMALL,1.6,4,M6,Z,9.5,7.6,8.6,33,198
2014,NISSAN,JUKE_AWD,STATION_WAGON_SMALL,1.6,4,AV,Z,9.3,7.9,8.7,32,200
2014,NISSAN,MAXIMA,MID_SIZE,3.5,6,AV,Z,12.3,9.1,10.9,26,251
2014,NISSAN,MURANO_AWD,SUV_SMALL,3.5,6,AV,X,13.2,10.1,11.8,24,271
2014,NISSAN,NV200_CARGO_VAN,SPECIAL_PURPOSE_VEHICLE,2,4,AV,X,10,8.5,9.3,30,214
2014,NISSAN,PATHFINDER,SUV_SMALL,3.5,6,AV,X,12,8.9,10.6,27,244
2014,NISSAN,PATHFINDER_4WD,SUV_SMALL,3.5,6,AV,X,12.3,9.3,11,26,253
2014,NISSAN,PATHFINDER_HYBRID_4WD,SUV_STANDARD,2.5,4,AV,X,9.1,8.5,8.8,32,202
2014,NISSAN,QUEST,MINIVAN,3.5,6,AV,X,12.5,9.5,11.1,25,255
2014,NISSAN,ROGUE,SUV_SMALL,2.5,4,AV,X,9.2,7.2,8.3,34,191
2014,NISSAN,ROGUE_AWD,SUV_SMALL,2.5,4,AV,X,9.5,7.4,8.6,33,198
2014,NISSAN,SENTRA,MID_SIZE,1.8,4,AV,X,7.8,6,7,40,161
2014,NISSAN,SENTRA,MID_SIZE,1.8,4,M6,X,8.7,6.6,7.8,36,179
2014,NISSAN,TITAN,PICKUP_TRUCK_STANDARD,5.6,8,A5,X,17.9,12.8,15.6,18,359
2014,NISSAN,TITAN_4WD,PICKUP_TRUCK_STANDARD,5.6,8,A5,X,19.7,14.3,17.3,16,398
2014,NISSAN,VERSA,COMPACT,1.6,4,AV,X,7.2,5.8,6.6,43,152
2014,NISSAN,VERSA,COMPACT,1.6,4,M5,X,8.6,6.5,7.7,37,177
2014,NISSAN,XTERRA_4WD,SUV_SMALL,4,6,A5,X,16.1,11.9,14.2,20,327
2014,NISSAN,XTERRA_4WD,SUV_SMALL,4,6,M6,X,15.2,11.9,13.7,21,315
2014,PORSCHE,911_CARRERA,MINICOMPACT,3.4,6,AM7,Z,11.6,8.3,10.1,28,232
2014,PORSCHE,911_CARRERA,MINICOMPACT,3.4,6,M7,Z,12.5,8.6,10.7,26,246
2014,PORSCHE,911_CARRERA_4,MINICOMPACT,3.4,6,AM7,Z,11.8,8.5,10.3,27,237
2014,PORSCHE,911_CARRERA_4,MINICOMPACT,3.4,6,M7,Z,12.4,8.6,10.7,26,246
2014,PORSCHE,911_CARRERA_4_CABRIOLET,MINICOMPACT,3.4,6,AM7,Z,12,8.7,10.5,27,242
2014,PORSCHE,911_CARRERA_4_CABRIOLET,MINICOMPACT,3.4,6,M7,Z,12.6,9,11,26,253
2014,PORSCHE,911_CARRERA_4S,MINICOMPACT,3.8,6,AM7,Z,12.3,8.9,10.8,26,248
2014,PORSCHE,911_CARRERA_4S,MINICOMPACT,3.8,6,M7,Z,12.8,8.9,11,26,253
2014,PORSCHE,911_CARRERA_4S_CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.7,9,11,26,253
2014,PORSCHE,911_CARRERA_4S_CABRIOLET,MINICOMPACT,3.8,6,M7,Z,12.9,9.1,11.2,25,258
2014,PORSCHE,911_CARRERA_CABRIOLET,MINICOMPACT,3.4,6,AM7,Z,11.6,8.3,10.1,28,232
2014,PORSCHE,911_CARRERA_CABRIOLET,MINICOMPACT,3.4,6,M7,Z,12.4,8.6,10.7,26,246
2014,PORSCHE,911_CARRERA_S,MINICOMPACT,3.8,6,AM7,Z,12.1,8.7,10.6,27,244
2014,PORSCHE,911_CARRERA_S,MINICOMPACT,3.8,6,M7,Z,12.6,8.6,10.8,26,248
2014,PORSCHE,911_CARRERA_S_CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.4,8.7,10.7,26,246
2014,PORSCHE,911_CARRERA_S_CABRIOLET,MINICOMPACT,3.8,6,M7,Z,12.6,8.8,10.9,26,251
2014,PORSCHE,911_GT3,TWO_SEATER,3.8,6,AM7,Z,16,11.5,14,20,322
2014,PORSCHE,911_TURBO,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24,274
2014,PORSCHE,911_TURBO_CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24,274
2014,PORSCHE,911_TURBO_S,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24,274
2014,PORSCHE,911_TURBO_S_CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24,274
2014,PORSCHE,BOXSTER,TWO_SEATER,2.7,6,AM7,Z,10.7,7.4,9.2,31,212
2014,PORSCHE,BOXSTER,TWO_SEATER,2.7,6,M6,Z,11.5,7.9,9.9,29,228
2014,PORSCHE,BOXSTER_S,TWO_SEATER,3.4,6,AM7,Z,11.3,7.9,9.8,29,225
2014,PORSCHE,BOXSTER_S,TWO_SEATER,3.4,6,M6,Z,11.9,8.6,10.4,27,239
2014,PORSCHE,CAYENNE,SUV_STANDARD,3.6,6,A8,Z,13.6,10.1,12,24,276
2014,PORSCHE,CAYENNE,SUV_STANDARD,3.6,6,M6,Z,15.8,10.9,13.6,21,313
2014,PORSCHE,CAYENNE_DIESEL,SUV_STANDARD,3,6,A8,D,12.2,8.1,10.4,27,281
2014,PORSCHE,CAYENNE_GTS,SUV_STANDARD,4.8,8,A8,Z,15.9,11.4,13.9,20,320
2014,PORSCHE,CAYENNE_S,SUV_STANDARD,4.8,8,A8,Z,15,10.6,13,22,299
2014,PORSCHE,CAYENNE_S_HYBRID,SUV_STANDARD,3,6,A8,Z,11.8,9.9,10.9,26,251
2014,PORSCHE,CAYENNE_TURBO,SUV_STANDARD,4.8,8,A8,Z,15.9,10.9,13.7,21,315
2014,PORSCHE,CAYMAN,TWO_SEATER,2.7,6,AM7,Z,10.7,7.4,9.2,31,212
2014,PORSCHE,CAYMAN,TWO_SEATER,2.7,6,M6,Z,11.5,7.9,9.9,29,228
2014,PORSCHE,CAYMAN_S,TWO_SEATER,3.4,6,AM7,Z,11.3,7.9,9.8,29,225
2014,PORSCHE,CAYMAN_S,TWO_SEATER,3.4,6,M6,Z,11.9,8.6,10.4,27,239
2014,PORSCHE,PANAMERA,FULL_SIZE,3.6,6,AM7,Z,12.9,8.4,10.9,26,251
2014,PORSCHE,PANAMERA_4,FULL_SIZE,3.6,6,AM7,Z,13.1,8.7,11.1,25,255
2014,PORSCHE,PANAMERA_4S,FULL_SIZE,3,6,AM7,Z,13.4,8.8,11.3,25,260
2014,PORSCHE,PANAMERA_4S_EXECUTIVE,FULL_SIZE,3,6,AM7,Z,13.7,8.9,11.5,25,264
2014,PORSCHE,PANAMERA_GTS,FULL_SIZE,4.8,8,AM7,Z,15.1,9.7,12.7,22,292
2014,PORSCHE,PANAMERA_S,FULL_SIZE,3,6,AM7,Z,13.4,8.8,11.3,25,260
2014,PORSCHE,PANAMERA_TURBO,FULL_SIZE,4.8,8,AM7,Z,15.3,9.7,12.8,22,294
2014,PORSCHE,PANAMERA_TURBO_EXECUTIVE,FULL_SIZE,4.8,8,AM7,Z,15.4,9.8,12.9,22,297
2014,RAM,1500_(MDS),PICKUP_TRUCK_STANDARD,5.7,8,A6,X,17.1,12,14.8,19,340
2014,RAM,1500_(MDS),PICKUP_TRUCK_STANDARD,5.7,8,A8,X,15.8,10.9,13.6,21,313
2014,RAM,1500_4X4_(MDS),PICKUP_TRUCK_STANDARD,5.7,8,A6,X,17.6,12.7,15.4,18,354
2014,RAM,1500_4X4_(MDS),PICKUP_TRUCK_STANDARD,5.7,8,A8,X,16.3,11.5,14.1,20,324
2014,RAM,1500_4X4_DIESEL,PICKUP_TRUCK_STANDARD,3,6,A8,D,12.1,8.8,10.6,27,286
2014,RAM,1500_4X4_FFV,PICKUP_TRUCK_STANDARD,3.6,6,A8,X,14.6,10.1,12.6,22,290
2014,RAM,1500_4X4_FFV,PICKUP_TRUCK_STANDARD,3.6,6,A8,E,20.5,14.5,17.8,16,285
2014,RAM,1500_DIESEL,PICKUP_TRUCK_STANDARD,3,6,A8,D,11.6,8.4,10.2,28,275
2014,RAM,1500_FFV,PICKUP_TRUCK_STANDARD,3.6,6,A8,X,13.9,9.5,11.9,24,274
2014,RAM,1500_FFV,PICKUP_TRUCK_STANDARD,3.6,6,A8,E,19.4,13.6,16.8,17,269
2014,RAM,1500_HFE,PICKUP_TRUCK_STANDARD,3.6,6,A8,X,12.9,9.3,11.3,25,260
2014,RAM,CARGO_VAN_FFV,MINIVAN,3.6,6,A6,X,13.3,9.1,11.4,25,262
2014,RAM,CARGO_VAN_FFV,MINIVAN,3.6,6,A6,E,18.6,12.7,15.9,18,254
2014,ROLLS_ROYCE,GHOST,FULL_SIZE,6.6,12,A8,Z,19.1,12.3,16,18,368
2014,ROLLS_ROYCE,GHOST_EWB,FULL_SIZE,6.6,12,A8,Z,19.1,12.3,16,18,368
2014,ROLLS_ROYCE,PHANTOM,FULL_SIZE,6.7,12,A8,Z,20.7,12.8,17.1,17,393
2014,ROLLS_ROYCE,PHANTOM_COUPE,COMPACT,6.7,12,A8,Z,20.7,12.8,17.1,17,393
2014,ROLLS_ROYCE,PHANTOM_DROPHEAD_COUPE,COMPACT,6.7,12,A8,Z,20.7,12.7,17.1,17,393
2014,ROLLS_ROYCE,PHANTOM_EWB,FULL_SIZE,6.7,12,A8,Z,20.7,12.7,17.1,17,393
2014,ROLLS_ROYCE,WRAITH,MID_SIZE,6.6,12,A8,Z,18.7,11.8,15.6,18,359
2014,SCION,FR_S,MINICOMPACT,2,4,AS6,Z,9.6,7,8.4,34,193
2014,SCION,FR_S,MINICOMPACT,2,4,M6,Z,10.9,7.8,9.5,30,218
2014,SCION,iQ,MINICOMPACT,1.3,4,AV,X,6.6,5.7,6.2,46,143
2014,SCION,tC,COMPACT,2.5,4,AS6,X,10.2,7.5,9,31,207
2014,SCION,tC,COMPACT,2.5,4,M6,X,10.2,7.6,9,31,207
2014,SCION,xB,STATION_WAGON_SMALL,2.4,4,AS4,X,10.9,8.6,9.9,29,228
2014,SCION,xB,STATION_WAGON_SMALL,2.4,4,M5,X,10.9,8.6,9.9,29,228
2014,SCION,xD,SUBCOMPACT,1.8,4,A4,X,8.8,7.1,8,35,184
2014,SCION,xD,SUBCOMPACT,1.8,4,M5,X,8.6,7.1,7.9,36,182
2014,SMART,FORTWO_CABRIOLET,TWO_SEATER,1,3,AM5,Z,6.9,5.7,6.4,44,147
2014,SMART,FORTWO_COUPE,TWO_SEATER,1,3,AM5,Z,6.9,5.7,6.4,44,147
2014,SRT,VIPER_COUPE,TWO_SEATER,8.4,10,M6,Z,20,13,16.9,17,389
2014,SRT,VIPER_GTS_COUPE,TWO_SEATER,8.4,10,M6,Z,20,13,16.9,17,389
2014,SUBARU,BRZ,MINICOMPACT,2,4,AS6,Z,9.6,7.1,8.5,33,196
2014,SUBARU,BRZ,MINICOMPACT,2,4,M6,Z,11,7.9,9.6,29,221
2014,SUBARU,FORESTER_AWD,SUV_SMALL,2,4,AV,Z,10.2,8.6,9.5,30,218
2014,SUBARU,FORESTER_AWD,SUV_SMALL,2.5,4,AV,X,9.6,7.4,8.6,33,198
2014,SUBARU,FORESTER_AWD,SUV_SMALL,2.5,4,M6,X,10.9,8.3,9.7,29,223
2014,SUBARU,IMPREZA_AWD,COMPACT,2,4,AV,X,8.7,6.6,7.8,36,179
2014,SUBARU,IMPREZA_AWD,COMPACT,2,4,M5,X,9.6,7.1,8.5,33,196
2014,SUBARU,IMPREZA_AWD,COMPACT,2.5,4,M5,Z,12.6,9.5,11.2,25,258
2014,SUBARU,IMPREZA_AWD,COMPACT,2.5,4,M6,Z,14.2,10.4,12.5,23,288
2014,SUBARU,IMPREZA_WAGON_AWD,STATION_WAGON_SMALL,2,4,AV,X,8.7,6.6,7.8,36,179
2014,SUBARU,IMPREZA_WAGON_AWD,STATION_WAGON_SMALL,2,4,M5,X,9.6,7.1,8.5,33,196
2014,SUBARU,IMPREZA_WAGON_AWD,STATION_WAGON_SMALL,2.5,4,M5,Z,12.6,9.5,11.2,25,258
2014,SUBARU,IMPREZA_WAGON_AWD,STATION_WAGON_SMALL,2.5,4,M6,Z,14.2,10.4,12.5,23,288
2014,SUBARU,LEGACY_AWD,MID_SIZE,2.5,4,AV,X,9.7,7.3,8.6,33,198
2014,SUBARU,LEGACY_AWD,MID_SIZE,2.5,4,M6,X,11.3,8.2,9.9,29,228
2014,SUBARU,LEGACY_AWD,MID_SIZE,3.6,6,AS5,X,13.3,9.5,11.6,24,267
2014,SUBARU,OUTBACK_AWD,SUV_SMALL,2.5,4,AV,X,9.9,7.8,9,31,207
2014,SUBARU,OUTBACK_AWD,SUV_SMALL,2.5,4,M6,X,10.8,8.5,9.8,29,225
2014,SUBARU,OUTBACK_AWD,SUV_SMALL,3.6,6,AS5,X,13.4,9.7,11.7,24,269
2014,SUBARU,TRIBECA_AWD,SUV_SMALL,3.6,6,AS5,X,14.7,11.1,13.1,22,301
2014,SUBARU,XV_CROSSTREK_AWD,SUV_SMALL,2,4,AV,X,9.5,7.2,8.5,33,196
2014,SUBARU,XV_CROSSTREK_AWD,SUV_SMALL,2,4,M5,X,10.2,8,9.2,31,212
2014,SUBARU,XV_CROSSTREK_HYBRID_AWD,SUV_SMALL,2,4,AV,X,8.1,7.2,7.7,37,177
2014,TOYOTA,4RUNNER_(Part_Time_4WD),SUV_STANDARD,4,6,AS5,X,14.3,11.1,12.9,22,297
2014,TOYOTA,4RUNNER_4WD,SUV_STANDARD,4,6,AS5,X,14.3,11.1,12.9,22,297
2014,TOYOTA,AVALON,MID_SIZE,3.5,6,AS6,X,11.3,7.6,9.6,29,221
2014,TOYOTA,CAMRY,MID_SIZE,2.5,4,AS6,X,9.5,6.6,8.2,34,189
2014,TOYOTA,CAMRY,MID_SIZE,3.5,6,AS6,X,11.1,7.8,9.6,29,221
2014,TOYOTA,CAMRY_HYBRID_LE,MID_SIZE,2.5,4,AV,X,5.5,5.9,5.7,50,131
2014,TOYOTA,CAMRY_HYBRID_XLE/SE,MID_SIZE,2.5,4,AV,X,5.8,6.2,6,47,138
2014,TOYOTA,COROLLA,MID_SIZE,1.8,4,A4,X,8.6,6.5,7.7,37,177
2014,TOYOTA,COROLLA,MID_SIZE,1.8,4,AV7,X,8.1,6.3,7.3,39,168
2014,TOYOTA,COROLLA,MID_SIZE,1.8,4,AV,X,8,5.9,7.1,40,163
2014,TOYOTA,COROLLA,MID_SIZE,1.8,4,M6,X,8.3,6.3,7.4,38,170
2014,TOYOTA,COROLLA_LE_ECO_(1_mode),MID_SIZE,1.8,4,AV,X,7.7,5.6,6.8,42,156
2014,TOYOTA,COROLLA_LE_ECO_(2_mode),MID_SIZE,1.8,4,AV,X,7.8,5.9,6.9,41,159
2014,TOYOTA,COROLLA_MATRIX,STATION_WAGON_SMALL,1.8,4,A4,X,9.4,7.5,8.5,33,196
2014,TOYOTA,COROLLA_MATRIX,STATION_WAGON_SMALL,1.8,4,M5,X,8.9,7.3,8.2,34,189
2014,TOYOTA,FJ_CRUISER_4WD,SUV_SMALL,4,6,A5,X,14.3,11.2,12.9,22,297
2014,TOYOTA,FJ_CRUISER_4WD,SUV_SMALL,4,6,M6,X,15.4,12.1,13.9,20,320
2014,TOYOTA,HIGHLANDER,SUV_SMALL,2.7,4,AS6,X,11.7,8.6,10.3,27,237
2014,TOYOTA,HIGHLANDER,SUV_SMALL,3.5,6,AS6,X,12.6,9.4,11.2,25,258
2014,TOYOTA,HIGHLANDER_AWD,SUV_STANDARD,3.5,6,AS6,X,13,9.7,11.5,25,264
